Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,327.2336730957031,681.404541015625,916.414794921875,1510.548583984375,329.5,699.5,928.1500244140625,1520.449951171875,336.0,706.6500244140625,973.8499755859375,1539.199951171875,328.04998779296875,692.0,924.0499877929688,1475.6500244140625,329.95001220703125,696.5499877929688,940.0,1480.0,57634,352265,370011,1016979
2020-06-02,337.7607727050781,689.7333374023438,933.4466552734375,1526.0966796875,340.1000061035156,708.0499877929688,945.4000244140625,1536.0999755859375,341.8500061035156,711.6500244140625,952.5,1540.0,327.5,698.2999877929688,913.3499755859375,1521.0,332.0,699.9000244140625,930.0,1521.0,126376,288345,283269,418550
2020-06-03,337.1648864746094,683.2066650390625,949.046875,1532.4052734375,339.5,701.3499755859375,961.2000122070312,1542.449951171875,346.95001220703125,713.0,972.5,1559.0,337.0,696.5,955.0,1533.25,346.95001220703125,713.0,955.0,1545.0,71376,251762,200681,444528
2020-06-04,337.115234375,689.4898071289062,919.2286987304688,1569.6610107421875,339.45001220703125,707.7999877929688,931.0,1579.949951171875,343.0,709.75,968.0,1589.0,338.0,697.6500244140625,929.0499877929688,1540.0,343.0,702.0,962.0,1540.0,50974,538192,210524,710718
2020-06-05,338.7042236328125,685.5445556640625,943.2214965820312,1570.3067626953125,341.04998779296875,703.75,955.2999877929688,1580.5999755859375,347.0,711.8499755859375,964.9000244140625,1617.699951171875,337.54998779296875,700.6500244140625,937.5,1574.300048828125,343.75,708.0,937.5,1601.9000244140625,49425,268996,247885,658406
2020-06-08,340.8394470214844,701.9100341796875,949.0962524414062,1559.82568359375,343.20001220703125,720.5499877929688,961.25,1570.050048828125,347.45001220703125,725.6500244140625,995.0,1624.0,340.8500061035156,704.4000244140625,949.2000122070312,1565.050048828125,343.0,708.9500122070312,976.0,1624.0,52874,922283,407766,1111940
2020-06-09,343.7195129394531,699.1824340820312,940.9505615234375,1527.090087890625,346.1000061035156,717.75,953.0,1537.0999755859375,351.1000061035156,729.4000244140625,970.1500244140625,1582.3499755859375,341.5,715.2999877929688,950.0,1533.050048828125,343.20001220703125,721.9000244140625,968.0,1580.0,77938,520552,165813,504634
2020-06-10,344.31536865234375,697.33154296875,934.7796020507812,1561.762939453125,346.70001220703125,715.8499755859375,946.75,1572.0,349.70001220703125,719.4000244140625,958.4500122070312,1579.0,340.54998779296875,709.5999755859375,936.1500244140625,1540.5999755859375,346.1000061035156,715.0,953.0,1541.0999755859375,462953,214885,168488,421611
2020-06-11,336.7179870605469,685.3984375,918.340087890625,1527.4876708984375,339.04998779296875,703.5999755859375,930.0999755859375,1537.5,347.75,716.2000122070312,952.0,1569.0,336.8500061035156,700.4500122070312,928.0,1530.949951171875,346.70001220703125,713.8499755859375,948.0,1569.0,81194,467025,125819,330910
2020-06-12,342.8753356933594,674.1959838867188,914.1932373046875,1578.45361328125,345.25,692.0999755859375,925.9000244140625,1588.800048828125,347.3999938964844,694.7999877929688,930.0,1593.0,327.54998779296875,675.0499877929688,891.5,1495.0,330.5,680.0,897.9000244140625,1495.0,98533,513795,376559,772239
2020-06-15,338.1083679199219,669.471435546875,888.275146484375,1604.4827880859375,340.45001220703125,687.25,899.6500244140625,1615.0,347.0,704.1500244140625,923.9000244140625,1626.699951171875,337.0,685.4500122070312,894.7000122070312,1561.550048828125,347.0,695.0,923.9000244140625,1577.0,141738,288823,283901,1125400
2020-06-16,338.4559326171875,682.8170776367188,883.585205078125,1606.9666748046875,340.79998779296875,700.9500122070312,894.9000244140625,1617.5,346.45001220703125,711.7999877929688,923.9000244140625,1647.8499755859375,336.0,699.1500244140625,891.0,1585.1500244140625,345.0,701.0,919.0999755859375,1641.5,89714,720249,165570,1267703
2020-06-17,338.60491943359375,685.3984375,873.3660278320312,1604.88037109375,340.95001220703125,703.5999755859375,884.5499877929688,1615.4000244140625,346.3999938964844,710.2000122070312,899.1500244140625,1634.949951171875,337.6499938964844,698.5,881.1500244140625,1602.0,343.0,700.7000122070312,892.0,1608.0,46471,160592,171584,890838
2020-06-18,341.4849853515625,695.3832397460938,885.2636108398438,1645.4642333984375,343.8500061035156,713.8499755859375,896.5999755859375,1656.25,345.1000061035156,716.7000122070312,900.0,1665.0,332.0,704.0,874.4000244140625,1605.550048828125,332.0,704.0,878.0,1605.550048828125,54920,375820,204704,1013987
2020-06-22,347.0464782714844,685.4472045898438,895.7789916992188,1735.822021484375,349.45001220703125,703.6500244140625,907.25,1747.199951171875,353.70001220703125,708.5,915.7999877929688,1804.0999755859375,346.6499938964844,700.0,896.0999755859375,1734.8499755859375,349.0,704.5,909.0,1775.050048828125,120530,345887,211328,2036832
2020-06-23,353.3031311035156,701.8125610351562,955.61279296875,1708.8487548828125,355.75,720.4500122070312,967.8499755859375,1720.050048828125,357.25,724.2999877929688,970.2000122070312,1764.1500244140625,347.0,692.2999877929688,908.5999755859375,1715.800048828125,350.0,696.7999877929688,912.75,1754.0,69675,388008,531084,1353529
2020-06-24,349.03271484375,695.7242431640625,943.5670776367188,1716.1011962890625,351.45001220703125,714.2000122070312,955.6500244140625,1727.3499755859375,359.8999938964844,726.75,989.7999877929688,1772.0,349.45001220703125,709.5499877929688,952.5499877929688,1712.5999755859375,357.0,719.9500122070312,980.0,1739.800048828125,110336,837006,660362,1358724
2020-06-25,341.78289794921875,681.5018920898438,931.22509765625,1706.762451171875,344.1499938964844,699.5999755859375,943.1500244140625,1717.949951171875,351.45001220703125,705.4000244140625,964.2999877929688,1749.0,342.20001220703125,693.0499877929688,935.0499877929688,1713.8499755859375,350.0,705.0,950.0,1729.0,81585,633979,333457,654657
2020-06-26,340.789794921875,728.7960205078125,950.3304443359375,1731.251953125,343.1499938964844,748.1500244140625,962.5,1742.5999755859375,349.1000061035156,750.9000244140625,976.0,1751.5,340.0,706.9000244140625,940.75,1717.199951171875,349.1000061035156,706.9000244140625,953.5499877929688,1730.3499755859375,91903,821530,350949,1385178
2020-06-29,340.5911865234375,712.5280151367188,925.15283203125,1711.9285888671875,342.95001220703125,731.4500122070312,937.0,1723.1500244140625,344.0,744.5499877929688,955.5,1738.9000244140625,337.0,730.0,930.1500244140625,1715.0,337.0,738.75,953.7000122070312,1728.0,50571,327676,314553,670107
2020-06-30,341.5346374511719,716.8629150390625,932.1137084960938,1692.2574462890625,343.8999938964844,735.9000244140625,944.0499877929688,1703.3499755859375,349.6499938964844,739.0,952.0,1740.699951171875,342.6499938964844,724.5,931.4500122070312,1696.0,345.04998779296875,734.4000244140625,945.0,1736.300048828125,56549,203743,213289,992945
2020-07-01,341.4849853515625,713.5508422851562,912.5640869140625,1726.58251953125,343.8500061035156,732.5,924.25,1737.9000244140625,347.5,742.0499877929688,945.0,1748.6500244140625,341.29998779296875,730.0,917.8499755859375,1708.75,344.6499938964844,736.0,945.0,1718.0,50301,363835,280614,469138
2020-07-02,344.46435546875,736.7351684570312,928.7567138671875,1749.0850830078125,346.8500061035156,756.2999877929688,940.6500244140625,1760.550048828125,349.5,765.0499877929688,950.7000122070312,1766.800048828125,345.04998779296875,735.7999877929688,925.75,1734.4000244140625,346.0,735.7999877929688,937.0,1750.0,50974,534984,383648,815775
2020-07-06,357.07696533203125,743.992431640625,939.0252075195312,1839.343505859375,359.54998779296875,763.75,951.0499877929688,1851.4000244140625,366.04998779296875,774.9000244140625,959.2000122070312,1858.0,356.45001220703125,762.0,946.2999877929688,1792.0,365.3999938964844,765.0,950.0,1801.1500244140625,110242,441476,247765,949421
2020-07-07,343.62017822265625,773.849609375,931.4719848632812,1812.0721435546875,346.0,794.4000244140625,943.4000244140625,1823.949951171875,362.0,796.6500244140625,961.7999877929688,1870.0,344.5,766.2999877929688,940.0,1806.4000244140625,362.0,774.0,955.0,1870.0,189161,564766,163638,717717
2020-07-08,338.25732421875,754.5617065429688,929.151611328125,1785.6453857421875,340.6000061035156,774.5999755859375,941.0499877929688,1797.3499755859375,350.25,786.5,963.7999877929688,1834.800048828125,339.3999938964844,772.75,937.5499877929688,1790.0999755859375,350.25,786.5,946.7000122070312,1826.0,169029,212793,197900,583648
2020-07-09,340.6904602050781,761.3319702148438,932.8048706054688,1812.7178955078125,343.04998779296875,781.5499877929688,944.75,1824.5999755859375,346.5,789.8499755859375,952.5,1834.4000244140625,340.04998779296875,775.0999755859375,940.2000122070312,1787.0,342.0,778.0,945.0,1807.5,63432,186954,146966,705240
2020-07-10,332.795166015625,761.5755004882812,920.41357421875,1866.2669677734375,335.1000061035156,781.7999877929688,932.2000122070312,1878.5,343.0,789.3499755859375,952.0,1884.4000244140625,332.3999938964844,772.0,930.9500122070312,1824.5999755859375,343.0,772.0,941.0,1829.9000244140625,96408,220696,401273,1140279
2020-07-13,329.8157958984375,776.090087890625,916.8590698242188,1921.70361328125,332.1000061035156,796.7000122070312,928.5999755859375,1934.300048828125,339.45001220703125,804.9000244140625,944.4000244140625,1947.0,331.5,787.5499877929688,925.25,1900.0999755859375,335.5,790.0,937.2000122070312,1908.5,90398,275987,425333,1572760
2020-07-14,318.0969543457031,762.9392700195312,901.456298828125,1904.1685791015625,320.29998779296875,783.2000122070312,913.0,1916.6500244140625,334.5,806.2999877929688,934.5,1941.0,320.0,781.4500122070312,906.5,1887.800048828125,334.5,795.6500244140625,926.0999755859375,1934.699951171875,48414,367334,238858,1133553
2020-07-15,312.6844482421875,809.941162109375,900.4196166992188,1833.5810546875,314.8500061035156,831.4500122070312,911.9500122070312,1845.5999755859375,324.3500061035156,848.0,925.0,1978.5,313.1000061035156,795.3499755859375,909.2000122070312,1798.1500244140625,321.1499938964844,796.9000244140625,915.5499877929688,1938.699951171875,61355,1272970,208042,2839024
2020-07-16,309.0595397949219,887.3358154296875,909.5032958984375,1831.097412109375,311.20001220703125,910.9000244140625,921.1500244140625,1843.0999755859375,317.0,952.0,923.75,1868.0,309.79998779296875,890.0,898.0,1812.25,317.0,900.0,915.0,1850.0,53810,3327650,119850,1647250
2020-07-17,310.84716796875,880.6142578125,913.7982788085938,1898.9029541015625,313.0,904.0,925.5,1911.3499755859375,318.6000061035156,920.0,930.0,1919.9000244140625,310.6000061035156,892.2000122070312,918.75,1838.199951171875,312.04998779296875,911.0,924.0,1845.0,61874,1728207,68511,989480
2020-07-20,315.2168884277344,909.3998413085938,907.7260131835938,1906.8013916015625,317.3999938964844,933.5499877929688,919.3499755859375,1919.300048828125,318.5,945.0,932.9000244140625,1931.25,310.5,904.0,915.5999755859375,1899.5999755859375,314.25,904.0,932.9000244140625,1920.050048828125,154936,797602,125551,756307
2020-07-21,312.4361572265625,912.4683837890625,925.9427490234375,1959.009033203125,314.6000061035156,936.7000122070312,937.7999877929688,1971.8499755859375,325.20001220703125,949.4000244140625,942.0,1976.800048828125,313.8999938964844,929.3499755859375,921.0,1935.0,320.0,945.9000244140625,928.5999755859375,1941.800048828125,169157,858147,171990,1034423
2020-07-22,309.8540344238281,895.615966796875,909.3057861328125,1991.0489501953125,312.0,919.4000244140625,920.9500122070312,2004.0999755859375,321.5,940.0,940.0,2010.0,309.3500061035156,911.5499877929688,910.2000122070312,1960.0,321.5,940.0,940.0,1980.050048828125,79826,481341,220012,1467946
2020-07-23,311.740966796875,885.3388061523438,904.763916015625,2047.2305908203125,313.8999938964844,908.8499755859375,916.3499755859375,2060.64990234375,315.8999938964844,916.5499877929688,937.7999877929688,2078.89990234375,311.6000061035156,900.6500244140625,910.25,1991.0999755859375,313.0,916.0,910.25,2004.0999755859375,108097,790412,454308,1379049
2020-07-24,307.172607421875,898.733154296875,893.1131591796875,2132.223388671875,309.29998779296875,922.5999755859375,904.5499877929688,2146.199951171875,315.5,925.3499755859375,916.0,2162.800048828125,305.6000061035156,903.9500122070312,898.2999877929688,2055.89990234375,315.5,904.7000122070312,916.0,2060.0,78109,845525,255758,2889272
2020-07-27,306.8250427246094,923.4273681640625,892.1257934570312,2141.81103515625,308.95001220703125,947.9500122070312,903.5499877929688,2155.85009765625,310.3999938964844,952.4500122070312,914.7000122070312,2198.699951171875,298.1000061035156,918.5999755859375,896.5,2128.050048828125,309.29998779296875,922.4500122070312,905.1500244140625,2189.5,111549,548113,232999,2313290
2020-07-28,316.3589782714844,937.844482421875,901.456298828125,2163.27001953125,318.54998779296875,962.75,913.0,2177.449951171875,319.8500061035156,967.2000122070312,917.0,2193.39990234375,308.75,941.9000244140625,899.5,2152.199951171875,311.6499938964844,947.9500122070312,907.0999755859375,2163.800048828125,116448,652792,130253,1089402
2020-07-29,312.98236083984375,929.1746826171875,910.6880493164062,2082.20166015625,315.1499938964844,953.8499755859375,922.3499755859375,2095.85009765625,322.95001220703125,959.5999755859375,940.2000122070312,2185.199951171875,312.20001220703125,943.75,918.0,2071.0,319.0,953.4500122070312,918.0,2180.0,160725,519229,220918,1525220
2020-07-30,310.25128173828125,936.9677124023438,897.210693359375,2094.91796875,312.3999938964844,961.8499755859375,908.7000122070312,2108.64990234375,321.79998779296875,972.5,931.9000244140625,2139.0,310.25,958.6500244140625,904.2999877929688,2072.300048828125,321.79998779296875,960.0,927.0999755859375,2100.0,51424,569279,184763,1203821
2020-07-31,312.78375244140625,941.25390625,901.8018798828125,2053.48974609375,314.95001220703125,966.25,913.3499755859375,2066.949951171875,318.0,986.0,922.5999755859375,2129.85009765625,312.70001220703125,953.4000244140625,907.0,2053.300048828125,313.1000061035156,965.0,911.0999755859375,2125.0,52600,685429,142790,1283236
2020-08-03,309.60577392578125,932.5841064453125,904.2208862304688,1995.37060546875,311.75,957.3499755859375,915.7999877929688,2008.449951171875,319.5,965.0,919.7000122070312,2059.0,309.0,947.75,903.4000244140625,2004.0,312.8999938964844,962.7999877929688,913.0,2059.0,94582,292771,106902,714727
2020-08-04,312.78375244140625,925.521728515625,912.1197509765625,2137.14111328125,314.95001220703125,950.0999755859375,923.7999877929688,2151.14990234375,317.54998779296875,970.0,930.2000122070312,2167.0,311.5,941.0499877929688,916.3499755859375,2001.25,312.20001220703125,959.7000122070312,917.0,2017.0999755859375,103590,353882,130086,2053197
2020-08-05,324.7508544921875,920.1640014648438,914.2919311523438,2112.801025390625,327.0,944.5999755859375,926.0,2126.64990234375,328.6499938964844,960.6500244140625,934.2999877929688,2195.0,313.6000061035156,938.5,921.0999755859375,2118.0,316.95001220703125,950.25,923.8499755859375,2170.0,351548,533690,85658,1793838
2020-08-06,321.5232238769531,944.1276245117188,910.2931518554688,2120.649658203125,323.75,969.2000122070312,921.9500122070312,2134.550048828125,331.79998779296875,974.5499877929688,933.0,2167.550048828125,321.79998779296875,942.75,920.5999755859375,2106.949951171875,330.0,950.0,927.1500244140625,2160.0,102136,585867,123606,1248632
2020-08-07,324.40325927734375,926.1549072265625,904.1221923828125,2132.72021484375,326.6499938964844,950.75,915.7000122070312,2146.699951171875,328.1499938964844,970.8499755859375,926.5,2157.0,322.25,949.0,914.0999755859375,2120.10009765625,327.70001220703125,970.8499755859375,922.5,2124.550048828125,150262,440768,127293,960776
2020-08-10,328.9716491699219,926.4957885742188,947.5658569335938,2105.796875,331.25,951.0999755859375,959.7000122070312,2119.60009765625,333.8500061035156,956.6500244140625,970.0,2164.949951171875,325.70001220703125,945.5999755859375,925.0,2108.25,328.5,950.75,926.0,2156.5,227095,541207,737467,825626
2020-08-11,332.546875,923.6708984375,949.4912109375,2120.15283203125,334.8500061035156,948.2000122070312,961.6500244140625,2134.050048828125,336.70001220703125,961.9500122070312,979.3499755859375,2160.0,330.79998779296875,946.3499755859375,957.8499755859375,2101.14990234375,334.79998779296875,951.9500122070312,967.25,2137.699951171875,89006,504482,153447,697367
2020-08-12,338.9028625488281,930.6359252929688,937.6429443359375,2113.744873046875,341.25,955.3499755859375,949.6500244140625,2127.60009765625,348.1000061035156,958.75,960.5999755859375,2144.89990234375,332.0,942.2999877929688,945.0,2106.60009765625,337.5,950.5,960.5999755859375,2124.0,310607,277192,106076,702687
2020-08-13,345.1595153808594,926.6419677734375,978.0257568359375,2108.479248046875,347.54998779296875,951.25,990.5499877929688,2122.300048828125,348.70001220703125,968.0,993.4000244140625,2139.0,341.8500061035156,948.7999877929688,951.75,2110.0,343.0,955.3499755859375,953.3499755859375,2133.5,218338,265916,352923,458203
2020-08-14,345.90435791015625,928.8338012695312,969.7319946289062,2100.332763671875,348.29998779296875,953.5,982.1500244140625,2114.10009765625,353.5,963.0,1017.4000244140625,2156.5,344.0,952.0,974.2000122070312,2090.199951171875,352.54998779296875,955.0,997.0,2122.300048828125,93712,484478,537656,1012345
2020-08-17,354.9417724609375,932.7303466796875,988.0474853515625,2077.830322265625,357.3999938964844,957.5,1000.7000122070312,2091.449951171875,358.0,972.4500122070312,1007.0,2107.300048828125,348.0,953.5,988.0999755859375,2070.0,349.1499938964844,953.5,1002.2999877929688,2103.14990234375,299406,541115,190248,923799
2020-08-18,354.991455078125,942.1306762695312,991.4044189453125,2104.952392578125,357.45001220703125,967.1500244140625,1004.0999755859375,2118.75,359.20001220703125,969.0,1008.0,2132.89990234375,354.79998779296875,958.75,995.2000122070312,2082.949951171875,358.3999938964844,961.7999877929688,1001.25,2089.699951171875,59309,108582,146347,642400
2020-08-19,354.1969299316406,934.4837036132812,996.2424926757812,2119.30810546875,356.6499938964844,959.2999877929688,1009.0,2133.199951171875,366.0,971.7000122070312,1024.949951171875,2154.0,355.6000061035156,958.0,1005.2000122070312,2121.35009765625,360.70001220703125,970.0,1016.0499877929688,2141.949951171875,92917,117800,171295,758768
2020-08-20,351.068603515625,930.3436889648438,983.2587280273438,2082.6982421875,353.5,955.0499877929688,995.8499755859375,2096.35009765625,356.8500061035156,965.0,1004.7999877929688,2123.89990234375,348.5,951.25,982.2999877929688,2087.800048828125,356.6499938964844,959.0,995.9500122070312,2118.050048828125,181317,105929,150131,494200
2020-08-21,351.8134460449219,924.3040161132812,981.4815063476562,2068.193359375,354.25,948.8499755859375,994.0499877929688,2081.75,359.3500061035156,963.0,1008.0,2119.800048828125,353.3999938964844,946.7000122070312,991.75,2077.050048828125,355.0,960.0999755859375,1003.0,2119.800048828125,34076,96628,160305,437199
2020-08-24,346.4505920410156,922.69677734375,979.309326171875,2082.400146484375,348.8500061035156,947.2000122070312,991.8499755859375,2096.050048828125,363.1499938964844,951.9500122070312,1000.0,2104.64990234375,347.6499938964844,939.5499877929688,990.25,2070.14990234375,361.79998779296875,949.8499755859375,996.0,2098.800048828125,150936,298417,85333,560786
2020-08-25,343.7691345214844,914.07568359375,968.2015991210938,2068.441650390625,346.1499938964844,938.3499755859375,980.5999755859375,2082.0,351.8999938964844,948.5,999.0,2111.300048828125,341.04998779296875,934.0999755859375,978.0999755859375,2078.300048828125,351.8999938964844,946.4500122070312,992.5,2105.0,111527,221870,153824,481884
2020-08-26,351.66448974609375,926.20361328125,956.6989135742188,2122.9345703125,354.1000061035156,950.7999877929688,968.9500122070312,2136.85009765625,366.54998779296875,954.0,987.0,2147.14990234375,346.79998779296875,938.5499877929688,965.2000122070312,2047.25,347.1499938964844,938.5499877929688,984.0,2087.39990234375,561209,328950,182924,857465
2020-08-27,348.0892333984375,921.91748046875,963.11669921875,2097.9482421875,350.5,946.4000244140625,975.4500122070312,2111.699951171875,357.6000061035156,960.5499877929688,979.8499755859375,2148.5,349.75,945.0999755859375,965.5999755859375,2103.75,355.5,960.0,973.1500244140625,2146.25,80406,321931,166063,397191
2020-08-28,357.12664794921875,910.666259765625,969.3864135742188,2101.822998046875,359.6000061035156,934.8499755859375,981.7999877929688,2115.60009765625,362.8999938964844,951.9000244140625,1004.4000244140625,2131.89990234375,348.6000061035156,933.0999755859375,978.5999755859375,2106.199951171875,355.0,950.0999755859375,989.0,2120.0,307983,146816,237533,463554
2020-08-31,353.3031311035156,904.48046875,933.347900390625,2065.01416015625,355.75,928.5,945.2999877929688,2078.550048828125,378.45001220703125,950.2999877929688,995.0,2172.0,353.0,915.75,941.2000122070312,2061.25,366.8999938964844,935.0,986.0,2172.0,554006,242821,280994,770897
2020-09-01,346.5498962402344,890.6478271484375,943.2214965820312,2073.955810546875,348.95001220703125,914.2999877929688,955.2999877929688,2087.550048828125,365.1000061035156,935.0,965.9500122070312,2121.75,341.70001220703125,912.5999755859375,944.0999755859375,2063.449951171875,359.6000061035156,925.0,955.25,2095.0,142253,131881,227270,542387
2020-09-02,357.5238952636719,900.1455688476562,943.665771484375,2114.738525390625,360.0,924.0499877929688,955.75,2128.60009765625,363.45001220703125,926.0999755859375,959.8499755859375,2137.0,344.20001220703125,914.2999877929688,948.0,2085.5,356.8999938964844,917.9000244140625,959.3499755859375,2095.0,258143,1627215,117039,1979773
2020-09-03,363.4826354980469,911.2020263671875,948.8987426757812,2098.395263671875,366.0,935.4000244140625,961.0499877929688,2112.14990234375,368.0,949.1500244140625,970.8499755859375,2137.0,359.54998779296875,924.0,954.0999755859375,2103.199951171875,366.79998779296875,925.75,958.5,2128.0,219884,326429,163246,274998
2020-09-04,350.5720520019531,895.4697875976562,930.978271484375,2063.87158203125,353.0,919.25,942.9000244140625,2077.39990234375,363.25,929.5,956.0499877929688,2097.0,351.1000061035156,915.5499877929688,940.0999755859375,2065.60009765625,361.29998779296875,921.5,945.0,2065.60009765625,274146,165556,116630,461018
2020-09-07,349.281005859375,900.7301025390625,920.41357421875,2068.839111328125,351.70001220703125,924.6500244140625,932.2000122070312,2082.39990234375,357.3999938964844,927.5,950.25,2105.0,347.3999938964844,913.7000122070312,916.0999755859375,2045.3499755859375,354.0,919.25,945.2000122070312,2080.199951171875,98189,177849,235755,625358
2020-09-08,343.17327880859375,915.7317504882812,904.6652221679688,2093.32861328125,345.54998779296875,940.0499877929688,916.25,2107.050048828125,355.75,951.7999877929688,940.0,2120.0,343.3999938964844,926.4500122070312,911.9000244140625,2080.89990234375,352.0,929.7000122070312,933.0,2093.800048828125,76036,296135,219624,481632
2020-09-09,341.7332458496094,904.28564453125,898.0499267578125,2147.175537109375,344.1000061035156,928.2999877929688,909.5499877929688,2161.25,346.25,945.7000122070312,927.7999877929688,2167.199951171875,335.45001220703125,926.0,901.5999755859375,2085.0,345.6000061035156,930.0,913.7000122070312,2085.0,86501,346359,158394,850676
2020-09-10,339.05181884765625,915.63427734375,909.0095825195312,2299.57666015625,341.3999938964844,939.9500122070312,920.6500244140625,2314.64990234375,349.04998779296875,941.5,923.0,2343.89990234375,337.0,925.2000122070312,912.25,2176.14990234375,346.0,935.9000244140625,918.0,2185.0,130162,229230,162083,2449702
2020-09-11,340.24359130859375,920.943359375,906.0475463867188,2303.74951171875,342.6000061035156,945.4000244140625,917.6500244140625,2318.85009765625,349.29998779296875,953.8499755859375,923.7999877929688,2337.0,333.8500061035156,931.2000122070312,912.2000122070312,2286.050048828125,349.29998779296875,936.0,923.7999877929688,2314.64990234375,92348,151955,87935,1330635
2020-09-14,349.281005859375,952.6513061523438,890.8916015625,2287.35693359375,351.70001220703125,977.9500122070312,902.2999877929688,2302.35009765625,353.54998779296875,991.0499877929688,924.0,2360.0,343.54998779296875,948.8499755859375,901.0,2281.949951171875,344.5,949.5,924.0,2319.75,146637,652772,302393,619976
2020-09-15,350.1251220703125,956.4990844726562,898.0499267578125,2302.805419921875,352.54998779296875,981.9000244140625,909.5499877929688,2317.89990234375,356.6000061035156,994.0,914.7000122070312,2326.5,351.3999938964844,972.0,900.0,2288.199951171875,355.0,979.9500122070312,908.2999877929688,2315.0,107383,232236,277929,509141
2020-09-16,351.068603515625,975.1536865234375,910.2931518554688,2308.717041015625,353.5,1001.0499877929688,921.9500122070312,2323.85009765625,356.0,1006.0,923.5,2368.800048828125,350.3500061035156,982.2999877929688,912.2000122070312,2311.75,351.54998779296875,990.9500122070312,912.2000122070312,2323.699951171875,49578,1413638,128510,653164
2020-09-17,344.0174255371094,984.50537109375,894.8410034179688,2284.37646484375,346.3999938964844,1010.6500244140625,906.2999877929688,2299.35009765625,355.5,1020.5999755859375,918.7999877929688,2334.39990234375,345.04998779296875,994.6500244140625,905.0,2293.0,351.75,996.0,918.7999877929688,2319.0,64959,370943,233784,421866
2020-09-18,355.1900634765625,976.6148681640625,888.8181762695312,2290.486083984375,357.6499938964844,1002.5499877929688,900.2000122070312,2305.5,359.95001220703125,1018.5999755859375,914.0,2319.60009765625,347.45001220703125,999.0,896.5999755859375,2277.050048828125,348.6499938964844,1015.9500122070312,910.0,2315.800048828125,204950,358949,158560,518389
2020-09-21,345.01055908203125,983.1902465820312,870.7495727539062,2240.4638671875,347.3999938964844,1009.2999877929688,881.9000244140625,2255.14990234375,358.70001220703125,1030.800048828125,904.2999877929688,2336.550048828125,344.1000061035156,1000.0,874.5499877929688,2248.0,358.70001220703125,1000.0,900.2000122070312,2305.0,60479,478960,199708,501009
2020-09-22,329.8654479980469,981.1446533203125,846.2136840820312,2196.750732421875,332.1499938964844,1007.2000122070312,857.0499877929688,2211.14990234375,353.8999938964844,1022.4000244140625,888.0,2287.0,327.25,991.5,852.0,2201.35009765625,353.8999938964844,1010.4000244140625,886.9000244140625,2287.0,133644,466321,432055,693332
2020-09-23,322.1687316894531,993.2725219726562,849.866943359375,2215.03076171875,324.3999938964844,1019.6500244140625,860.75,2229.550048828125,340.0,1037.0999755859375,873.8499755859375,2276.5,320.54998779296875,1001.5499877929688,855.0,2206.14990234375,340.0,1016.3499755859375,869.7999877929688,2275.0,106773,474419,216225,774144
2020-09-24,311.6913146972656,950.1185302734375,839.598388671875,2166.94580078125,313.8500061035156,975.3499755859375,850.3499755859375,2181.14990234375,323.8999938964844,1008.0,859.5,2226.0,312.0,970.1500244140625,842.5,2175.64990234375,323.8999938964844,1008.0,857.7999877929688,2210.0,8012564,283773,517398,439081
2020-09-25,324.1053466796875,984.8949584960938,878.0559692382812,2187.3623046875,326.3500061035156,1011.0499877929688,889.2999877929688,2201.699951171875,329.5,1014.0499877929688,895.0,2212.60009765625,315.70001220703125,976.9000244140625,852.0,2168.60009765625,318.0,985.0,864.0,2196.0,127258,316411,164404,413085
2020-09-28,337.363525390625,983.3851318359375,891.4840087890625,2201.32080078125,339.70001220703125,1009.5,902.9000244140625,2215.75,343.1000061035156,1016.2999877929688,917.0,2238.699951171875,326.3500061035156,998.5,893.0,2207.25,326.3500061035156,1014.9000244140625,899.9500122070312,2229.0,120086,207259,227613,516453
2020-09-29,338.3566589355469,984.11572265625,883.83203125,2230.231201171875,340.70001220703125,1010.25,895.1500244140625,2244.85009765625,346.1499938964844,1028.0,912.7999877929688,2264.0,337.25,1004.2000122070312,892.2000122070312,2217.14990234375,341.3500061035156,1018.9500122070312,907.0499877929688,2222.0,77839,261440,169938,325287
2020-09-30,338.5552673339844,981.9238891601562,891.0397338867188,2219.20361328125,340.8999938964844,1008.0,902.4500122070312,2233.75,346.1000061035156,1023.9000244140625,905.0,2267.550048828125,330.8500061035156,1004.75,884.2999877929688,2225.10009765625,340.70001220703125,1012.25,897.4000244140625,2264.800048828125,84220,1626056,80945,1560690
2020-10-01,350.8203125,991.3729858398438,891.5333862304688,2210.560302734375,353.25,1017.7000122070312,902.9500122070312,2225.050048828125,354.54998779296875,1025.8499755859375,913.2999877929688,2264.0,344.70001220703125,1011.9000244140625,901.25,2213.85009765625,349.8999938964844,1016.0,905.0999755859375,2264.0,100734,127324,141069,285180
